chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
108,EZH2,EZH2,gene,interacts_with,PRC2 complex,complex,EZH2 function is highly dependent upon its recruitment by the PRC2 complex
108,EZH2,EZH2,gene,binds_to,EED,protein,EED and SUZ12 binding sites
108,EZH2,EZH2,gene,binds_to,SUZ12,protein,EED and SUZ12 binding sites
108,EZH2,EZH2α,gene,regulates,specific subset of genes,other,each isoform may act to regulate a specific subset of genes
108,EZH2,EZH2β,gene,regulates,distinct genes,other,PRC2/EZH2β complexes act on distinct genes
108,EZH2,EZH2,gene,catalyzes,lysine methylation,chemical,EZH2-catalyzed methylation
108,EZH2,EZH2,gene,methylates,histone H3,protein,the amino acid lysine in the histone h3 is methylated
108,EZH2,EZH2 complex,complex,silences,genes,other,part of the silencing function of the EZH2 complex
108,EZH2,methylation,chemical,affects,transcription,other,methyl modifications can affect the binding of proteins to these histones and either activate or inhibit transcription
109,EZH2,EZH2,gene,is_member_of,SET domain family of lysine methyltransferases,other,EZH2 is a member of the SET domain family
109,EZH2,SET methyltransferases,other,depend_on,S-Adenosyl methionine (SAM),chemical,SET methyltransferases depend on a S-Adenosyl methionine (SAM) cofactor
109,EZH2,SET domain proteins,other,differ_from,SAM-dependent methyltransferases,other,SET domain proteins differ from other SAM-dependent methyltransferases
109,EZH2,EZH2,gene,catalyzes,mono- and di-methylation of H3K27,other,EZH2 primarily catalyzes mono- and di-methylation of H3K27
109,EZH2,Y641F mutation,other,results_in,higher H3K27 tri-methylation activity,other,results in higher H3K27 tri-methylation activity
109,EZH2,tyrosine 641,other,abrogates,steric hindrance,other,removal of the hydroxyl group on Y641 abrogates steric hindrance
109,EZH2,tyrosine 726,other,acts_as,general base,other,tyrosine 726 in the EZH2 active site was acting as a general base
109,EZH2,active site residues,other,lower,pKa of the substrate lysine residue,other,residues lower the pKa of the substrate lysine residue
109,EZH2,SAM cofactor,chemical,transfers,methyl group,chemical,transfer of the methyl group from SAM to the lysine side chain
110,EZH2,EZH2,gene,helps,cancerous cells,other,EZH2 helps cancerous cells divide
110,EZH2,EZH2,gene,found_in,breast cancer,disease,found in larger amounts in breast cancer
110,EZH2,EZH2,gene,found_in,prostate cancer,disease,found in larger amounts in prostate cancer
110,EZH2,EZH2,gene,found_in,bladder cancer,disease,found in larger amounts in bladder cancer
110,EZH2,EZH2,gene,found_in,uterine cancer,disease,found in larger amounts in uterine cancer
110,EZH2,EZH2,gene,found_in,renal cancer,disease,found in larger amounts in renal cancer
110,EZH2,EZH2,gene,found_in,melanoma,disease,found in larger amounts in melanoma
110,EZH2,EZH2,gene,found_in,lymphoma,disease,found in larger amounts in lymphoma
110,EZH2,EZH2,gene,suppresses,tumor suppressor genes,gene,EZH2 suppresses tumor suppressor genes
110,EZH2,inhibition of EZH2,other,shrinks,malignant tumors,other,inhibition of EZH2 shrinks malignant tumors
110,EZH2,EZH2,gene,part_of,pRB-E2F pathway,pathway,EZH2 is downstream from the pRB-E2F pathway
110,EZH2,EZH2,gene,activates,genes that promote cell proliferation,gene,EZH2 activates genes that promote cell proliferation
110,EZH2,EZH2,gene,activates,c-myc,gene,EZH2 activates c-myc
110,EZH2,EZH2,gene,activates,cyclin D1,gene,EZH2 activates cyclin D1
110,EZH2,EZH2,gene,interacts_with,Wnt signaling factors,other,EZH2 interacts with Wnt signaling factors
110,EZH2,mutation of tyrosine 641 in EZH2,other,found_in,B-cell lymphoma,disease,mutation of tyrosine 641 in EZH2 is a common feature of B-cell lymphomas
111,EZH2,EZH2 inhibitor development,other,targets,SET domain active site,other,targeting the SET domain active site
111,EZH2,EZH2 inhibitors,drug,inhibits,EZH2,gene,inhibitors of EZH2
111,EZH2,DZNep,drug,inhibits,EZH2,gene,inhibitors of EZH2
111,EZH2,EPZ005687,drug,inhibits,EZH2,gene,inhibitors of EZH2
111,EZH2,EI1,drug,inhibits,EZH2,gene,inhibitors of EZH2
111,EZH2,GSK126,drug,inhibits,EZH2,gene,inhibitors of EZH2
111,EZH2,UNC1999,drug,inhibits,EZH2,gene,inhibitors of EZH2
113,EZH2,EZH2,gene,regulates,osteochondrogenesis,pathway,EZH2 is crucial for epigenetic regulation
113,EZH2,EZH2,gene,promotes,bone and cartilage formation,pathway,EZH2 promotes bone and cartilage formation
113,EZH2,EZH2,gene,is_marker_for,Inflammatory Breast Cancer,disease,EZH2 expression has become a biological marker
113,EZH2,EZH2 knockdown,gene,inhibits,migration and invasion of IBC cells,pathway,the knockdown gene for EZH2 inhibited
113,EZH2,EZH2 knockdown,gene,suppresses,tumor growth,pathway,its knockdown gene suppressed tumor growth
113,EZH2,EZH2,gene,is_linked_to,Weaver syndrome,disease,Mutations in the EZH2 gene have been linked
113,EZH2,EZH2 mutation,gene,interferes_with,cofactor binding,pathway,The mutation likely interferes with cofactor binding
113,EZH2,EZH2,gene,plays_role_in,development,pathway,EZH2 play essential roles in development
113,EZH2,EZH2,gene,plays_role_in,cell differentiation,pathway,EZH2 play essential roles in cell differentiation
113,EZH2,EZH2,gene,plays_role_in,cell division,pathway,EZH2 play essential roles in cell division
114,Apoptosis,Apoptosis,other,occurs_in,Multicellular organisms,other,occurs in multicellular organisms
114,Apoptosis,Apoptosis,other,occurs_in,Eukaryotic single-celled microorganisms,other,"occurs in some eukaryotic, single-celled microorganisms"
114,Apoptosis,Biochemical events,other,lead_to,Cell changes,other,biochemical events lead to characteristic cell changes
114,Apoptosis,Apoptosis,other,causes,Cell death,other,a form of programmed cell death
114,Apoptosis,Apoptosis,other,differs_from,Necrosis,other,in contrast to necrosis
114,Apoptosis,Apoptosis,other,confers,Advantages,other,confers advantages during an organism's life cycle
114,Apoptosis,Apoptosis,other,initiated_through,Intrinsic pathway,pathway,apoptosis can be initiated through one of two pathways
114,Apoptosis,Apoptosis,other,initiated_through,Extrinsic pathway,pathway,apoptosis can be initiated through one of two pathways
114,Apoptosis,Intrinsic pathway,pathway,activates,Caspases,other,both pathways induce cell death by activating caspases
114,Apoptosis,Extrinsic pathway,pathway,activates,Caspases,other,both pathways induce cell death by activating caspases
114,Apoptosis,Caspases,other,degrade,Proteins,other,degrade proteins indiscriminately
114,Apoptosis,Defective apoptotic processes,other,implicated_in,Diseases,disease,defective apoptotic processes have been implicated in a wide variety of diseases
114,Apoptosis,Excessive apoptosis,other,causes,Atrophy,disease,excessive apoptosis causes atrophy
114,Apoptosis,Insufficient apoptosis,other,results_in,Uncontrolled cell proliferation,disease,an insufficient amount results in uncontrolled cell proliferation
114,Apoptosis,Fas receptors,other,promote,Apoptosis,other,"factors, like Fas receptors and caspases, promote apoptosis"
114,Apoptosis,Caspases,other,promote,Apoptosis,other,"factors, like Fas receptors and caspases, promote apoptosis"
114,Apoptosis,Bcl-2 family of proteins,other,inhibit,Apoptosis,other,some members of the Bcl-2 family of proteins inhibit apoptosis
115,Apoptosis,Carl Vogt,organisation,describes,apoptosis,other,describe the principle of apoptosis
115,Apoptosis,Walther Flemming,organisation,describes,programmed cell death,other,delivered a more precise description
115,Apoptosis,John Kerr,organisation,distinguishes,apoptosis,other,distinguish apoptosis from traumatic cell death
115,Apoptosis,John Kerr,organisation,collaborates_with,Alastair Currie,organisation,join Alastair Currie
115,Apoptosis,John Kerr,organisation,collaborates_with,Andrew Wyllie,organisation,"join Alastair Currie, as well as Andrew Wyllie"
115,Apoptosis,"Kerr, Wyllie and Currie",organisation,credits,James Cormack,organisation,credited James Cormack
115,Apoptosis,John Kerr,organisation,receives,Paul Ehrlich and Ludwig Darmstaedter Prize,other,received the Paul Ehrlich and Ludwig Darmstaedter Prize
115,Apoptosis,John Kerr,organisation,shares_with,H. Robert Horvitz,organisation,shared the prize with Boston biologist H. Robert Horvitz
115,Apoptosis,BCL2,gene,inhibits,cell death,other,inhibited cell death
115,Apoptosis,Sydney Brenner,organisation,receives,Nobel Prize in Medicine,other,awarded the 2002 Nobel Prize in Medicine
115,Apoptosis,H. Robert Horvitz,organisation,receives,Nobel Prize in Medicine,other,awarded the 2002 Nobel Prize in Medicine
115,Apoptosis,John Sulston,organisation,receives,Nobel Prize in Medicine,other,awarded the 2002 Nobel Prize in Medicine
116,Apoptosis,Cormack,organisation,reintroduced,apoptosis,other,"Cormack, professor of Greek language, reintroduced the term"
116,Apoptosis,Hippocrates,organisation,used,apoptosis,other,Hippocrates used the term to mean
116,Apoptosis,Galen,organisation,extended,apoptosis,other,Galen extended its meaning
116,Apoptosis,Cormack,organisation,suggested,apoptosis,other,We are most grateful to Professor James Cormack for suggesting this term
116,Apoptosis,apoptosis,other,describes,dropping off of petals,other,the word 'apoptosis' is used to describe the 'dropping off' or 'falling off' of petals
116,Apoptosis,apoptosis,other,describes,dropping off of leaves,other,the word 'apoptosis' is used to describe the 'dropping off' or 'falling off' of leaves
116,Apoptosis,"Kerr, Wyllie & Currie",organisation,proposed,stress on penultimate syllable,other,we propose that the stress should be on the penultimate syllable
117,Apoptosis,apoptosis,other,involves,intrinsic pathway,pathway,intrinsic pathway
117,Apoptosis,apoptosis,other,involves,extrinsic pathway,pathway,extrinsic pathway
117,Apoptosis,intrinsic pathway,pathway,activated_by,intracellular signals,other,activated by intracellular signals
117,Apoptosis,extrinsic pathway,pathway,activated_by,extracellular ligands,chemical,activated by extracellular ligands
117,Apoptosis,extracellular ligands,chemical,bind_to,cell-surface death receptors,other,binding to cell-surface death receptors
117,Apoptosis,cell-surface death receptors,other,lead_to,death-inducing signaling complex,other,leads to the formation of the death-inducing signaling complex
117,Apoptosis,stress,other,triggers,intracellular apoptotic signals,other,stress may bring about cell death
117,Apoptosis,glucocorticoids,chemical,bind_to,nuclear receptors,other,binding of nuclear receptors by glucocorticoids
117,Apoptosis,apoptotic signals,other,cause,regulatory proteins,other,apoptotic signals must cause regulatory proteins
117,Apoptosis,regulatory proteins,other,initiate,apoptosis pathway,pathway,initiate the apoptosis pathway
117,Apoptosis,calcium concentration,other,increases,apoptosis,other,increase in calcium concentration within a cell caused by drug activity
117,Apoptosis,drug activity,other,causes,apoptosis,other,"drug activity, which also can cause apoptosis"
118,Apoptosis,Mitochondria,other,are_essential_to,Multicellular life,other,Mitochondria are essential to multicellular life
118,Apoptosis,Apoptotic proteins,other,affect,Mitochondria,other,Apoptotic proteins that target mitochondria affect them
118,Apoptosis,Nitric oxide,chemical,induces,Apoptosis,other,nitric oxide is able to induce apoptosis
118,Apoptosis,Nitric oxide,chemical,inhibits,Apoptosis,other,nitric oxide has been implicated in inhibiting apoptosis
118,Apoptosis,Bax and Bak,other,release,Cytochrome c,other,cytochrome c is released from mitochondria through the actions of the proteins Bax and Bak
118,Apoptosis,Cytochrome c,other,binds_with,Apaf-1 and ATP,other,cytochrome c binds with Apoptotic protease activating factor – 1 (Apaf-1) and ATP
118,Apoptosis,Apaf-1 and ATP and cytochrome c,other,bind_to,Pro-caspase-9,other,which then bind to pro-caspase-9
118,Apoptosis,Apoptosome,other,cleaves,Pro-caspase,other,The apoptosome cleaves the pro-caspase to its active form
118,Apoptosis,Caspase-9,other,cleaves_and_activates,Pro-caspase,other,which in turn cleaves and activates pro-caspase into the effector caspase-3
118,Apoptosis,SMACs,other,bind_to,IAPs,other,SMAC binds to proteins that inhibit apoptosis (IAPs)
118,Apoptosis,SMACs,other,deactivate,IAPs,other,thereby deactivating them
118,Apoptosis,IAPs,other,suppress,Caspases,other,IAP also normally suppresses the activity of a group of cysteine proteases called caspases
119,Apoptosis,TNF,chemical,initiates,apoptosis,other,TNF is the major extrinsic mediator of apoptosis
119,Apoptosis,TNF,chemical,binds_to,TNFR1,receptor,The binding of TNF to TNFR1
119,Apoptosis,TNFR1,receptor,activates,caspase,other,initiate the pathway that leads to caspase activation
119,Apoptosis,cIAP1/2,chemical,inhibits,TNF signaling,other,cIAP1/2 can inhibit TNF signaling
119,Apoptosis,FLIP,chemical,inhibits,caspase-8 activation,other,FLIP inhibits the activation of caspase-8
119,Apoptosis,TNF,chemical,plays_role_in,autoimmune diseases,disease,abnormal production of TNF plays a fundamental role in several human diseases
119,Apoptosis,TRAIL,chemical,binds_to,death receptors,receptor,These receptors bind to the protein TRAIL
119,Apoptosis,TRAIL,chemical,induces,apoptosis,other,mediate apoptosis
119,Apoptosis,Luminescent iridium complex-peptide hybrids,chemical,mimics,TRAIL,chemical,mimic TRAIL and bind to death receptors
119,Apoptosis,Luminescent iridium complex-peptide hybrids,chemical,induces,apoptosis,other,thereby inducing their apoptosis
120,Apoptosis,Fas receptor,protein,binds,Fas ligand,protein,binds the Fas ligand
120,Apoptosis,Fas,protein,interacts_with,FasL,protein,interaction between Fas and FasL
120,Apoptosis,Fas,protein,part_of,TNF family,protein family,transmembrane protein of the TNF family
120,Apoptosis,Fas-FasL interaction,other,results_in,death-inducing signaling complex,complex,results in the formation of the death-inducing signaling complex
120,Apoptosis,death-inducing signaling complex,complex,contains,FADD,protein,contains the FADD
120,Apoptosis,death-inducing signaling complex,complex,contains,caspase-8,protein,"contains the FADD, caspase-8 and caspase-10"
120,Apoptosis,death-inducing signaling complex,complex,contains,caspase-10,protein,"contains the FADD, caspase-8 and caspase-10"
120,Apoptosis,caspase-8,protein,activates,caspase family,protein family,processed caspase-8 directly activates other members of the caspase family
120,Apoptosis,caspase-8,protein,triggers,apoptosis,process,triggers the execution of apoptosis of the cell
120,Apoptosis,Fas-DISC,complex,starts,feedback loop,process,Fas-DISC starts a feedback loop
120,Apoptosis,feedback loop,process,results_in,release of proapoptotic factors,process,spirals into increasing release of proapoptotic factors
120,Apoptosis,TNF-R1,protein,part_of,TNF family,protein family,Following TNF-R1 and Fas activation
120,Apoptosis,Fas,protein,part_of,TNF family,protein family,Following TNF-R1 and Fas activation
120,Apoptosis,BAX,protein,is_part_of,Bcl-2 family,protein family,proapoptotic members of the Bcl-2 family
120,Apoptosis,BID,protein,is_part_of,Bcl-2 family,protein family,proapoptotic members of the Bcl-2 family
120,Apoptosis,BAK,protein,is_part_of,Bcl-2 family,protein family,proapoptotic members of the Bcl-2 family
120,Apoptosis,BAD,protein,is_part_of,Bcl-2 family,protein family,proapoptotic members of the Bcl-2 family
120,Apoptosis,Bcl-Xl,protein,is_part_of,Bcl-2 family,protein family,anti-apoptotic members of the Bcl-2 family
120,Apoptosis,Bcl-2,protein,is_part_of,Bcl-2 family,protein family,anti-apoptotic members of the Bcl-2 family
120,Apoptosis,BAX,protein,is_activated_by,BH3-only proteins,protein,Bax or Bak are activated by the activation of BH3-only proteins
120,Apoptosis,BAK,protein,is_activated_by,BH3-only proteins,protein,Bax or Bak are activated by the activation of BH3-only proteins
121,Apoptosis,Caspases,protein,play_central_role_in,ER apoptotic signals,pathway,play the central role in the transduction of ER apoptotic signals
121,Apoptosis,Initiator caspases,protein,activate,Effector caspases,protein,activate the effector caspases through proteolytic cleavage
121,Apoptosis,Effector caspases,protein,degrade,Intracellular proteins,protein,proteolytically degrade a host of intracellular proteins
121,Apoptosis,AIF,protein,mediates,Caspase-independent apoptotic pathway,pathway,mediated by AIF (apoptosis-inducing factor)
121,Apoptosis,Iodine,chemical,stimulates,Apoptosis,process,iodine and thyroxine also stimulate the spectacular apoptosis
121,Apoptosis,Thyroxine,chemical,stimulates,Apoptosis,process,iodine and thyroxine also stimulate the spectacular apoptosis
121,Apoptosis,Bcl-2,protein,inhibits,Apoptosis,process,anti-apoptotic (Bcl-2) and pro-apoptotic (Bax) proteins
121,Apoptosis,Bax,protein,promotes,Apoptosis,process,anti-apoptotic (Bcl-2) and pro-apoptotic (Bax) proteins
121,Apoptosis,IAPs,protein,inhibits,Apoptosis,process,"antiapoptotic factors, such as IAPs and Bcl-2 proteins"
121,Apoptosis,Negative regulators of apoptosis,other,inhibits,Cell death signaling pathways,pathway,Negative regulation of apoptosis inhibits cell death signaling pathways
122,Apoptosis,proteolytic caspase cascade,pathway,causes,cell death,other,converge on a single mechanism that actually causes the death of the cell
122,Apoptosis,proteolytic caspases,other,degrade,cellular organelles,other,organized degradation of cellular organelles by activated proteolytic caspases
122,Apoptosis,caspases,other,breakdown,proteinaceous cytoskeleton,other,breakdown of the proteinaceous cytoskeleton by caspases
122,Apoptosis,apoptosis,other,involves,pyknosis,other,chromatin undergoes condensation into compact patches in a process known as pyknosis
122,Apoptosis,endonuclease activation,other,causes,dna fragmentation,other,endonuclease activation leaves short dna fragments
122,Apoptosis,karyorrhexis,other,involves,nuclear envelope disruption,other,the nuclear envelope becomes discontinuous
122,Apoptosis,apoptosis,other,differs_from,ischemic or toxic cell death,other,tests for dna laddering differentiate apoptosis from ischemic or toxic cell death
123,Apoptosis,ROCK1,gene,regulates,apoptotic cell membrane blebbing,other,ROCK1 is an important regulator of apoptotic cell membrane blebbing
123,Apoptosis,Pannexin 1,gene,part_of,membrane channels,other,Pannexin 1 is an important component of membrane channels
123,Apoptosis,Pannexin 1,gene,involved_in,formation of apoptopodia,other,Pannexin 1 is involved in the formation of apoptopodia
123,Apoptosis,Pannexin 1,gene,involved_in,formation of beaded apoptopodia,other,Pannexin 1 is involved in the formation of beaded apoptopodia
123,Apoptosis,scramblase,gene,regulates,phosphatidylserine,chemical,scramblase redistributes phosphatidylserine
123,Apoptosis,phosphatidylserine,chemical,part_of,apoptotic-cell associated molecular patterns,other,phosphatidylserine is an apoptotic-cell associated molecular pattern
123,Apoptosis,macrophages,cell,involved_in,phagocytosis,other,macrophages possess receptors for phagocytosis
124,Apoptosis,caspase proteins,protein,part_of,apoptosis pathway,pathway,caspase proteins are integral parts of the apoptosis pathway
124,Apoptosis,TNF,protein,necessary_for,intracellular processing,other,leader sequence is necessary for proper intracellular processing
124,Apoptosis,TNF-/- mice,organism,develops_abnormally,antibody response,other,demonstrated a deficiency in the maturation of an antibody response
124,Apoptosis,Apaf-1,protein,activates,caspase 9,protein,Apaf-1 is the protein that turns on caspase 9
124,Apoptosis,APAF-1 -/- mouse,organism,exhibits,morphological changes,other,"many morphological changes occur, such as spina bifida"
124,Apoptosis,APAF-1 cells,cell,protected_from,apoptosis stimuli,other,APAF-1 cells are protected from apoptosis stimuli
124,Apoptosis,BAX-1 knock-out mouse,organism,exhibits,normal forebrain formation,other,exhibits normal forebrain formation
124,Apoptosis,caspase 9 knock-out,gene,leads_to,severe brain malformation,disease,caspase 9 knock-out leads to a severe brain malformation
124,Apoptosis,caspase 8 knock-out,gene,leads_to,cardiac failure,disease,caspase 8 knock-out leads to cardiac failure
124,Apoptosis,caspase 8 knock-out,gene,exhibits,increase in peripheral T cells,other,exhibits an increase in peripheral T cells
124,Apoptosis,caspase 3 knock-out,gene,characterized_by,ectopic cell masses,other,characterized by ectopic cell masses in the brain
125,Apoptosis,label-free live cell imaging,other,compares,apoptotic cells,cell,compare apoptotic and necrotic cells
125,Apoptosis,time-lapse microscopy,other,compares,apoptotic cells,cell,compare apoptotic and necrotic cells
125,Apoptosis,flow fluorocytometry,other,compares,apoptotic cells,cell,compare apoptotic and necrotic cells
125,Apoptosis,transmission electron microscopy,other,compares,apoptotic cells,cell,compare apoptotic and necrotic cells
125,Apoptosis,flow cytometry,other,analyzes,cell surface markers,other,analysis of cell surface markers
125,Apoptosis,flow cytometry,other,detects,dna fragmentation,other,dna fragmentation by flow cytometry
125,Apoptosis,western blotting,other,detects,cytochrome c release,other,cytochrome c release by western blotting
125,Apoptosis,western blotting,other,detects,bid cleavage,other,bid cleavage by western blotting
125,Apoptosis,supernatant screening,other,identifies,primary necrotic cells,cell,identify primary from secondary necrotic cells
125,Apoptosis,caspase activation,other,distinguishes,apoptotic cells,cell,absence of apoptotic markers
125,Apoptosis,cytochrome c release,other,distinguishes,apoptotic cells,cell,absence of apoptotic markers
125,Apoptosis,oligonucleosomal dna fragmentation,other,distinguishes,apoptotic cells,cell,absence of apoptotic markers
126,Apoptosis,apoptotic pathways,pathway,contains,biochemical components,chemical,apoptotic pathways contain a multitude of different biochemical components
126,Apoptosis,modification of apoptotic pathways,pathway,causes,disease or disorder,disease,"modification of the various apoptotic pathways would be impractical, but the underlying concept is the same"
126,Apoptosis,XIAP,protein,binds_to,caspase-9,protein,XIAPs bind to the processed form of caspase-9
126,Apoptosis,XIAP,protein,suppresses,cytochrome c,protein,XIAPs bind to the processed form of caspase-9 and suppress the activity of apoptotic activator cytochrome c
126,Apoptosis,overexpression of XIAP,other,leads_to,decrease in proapoptotic agonists,other,overexpression leads to a decrease in the number of proapoptotic agonists
126,Apoptosis,defects in regulation of apoptosis,other,occur_at,level of control of transcription factors,other,defects in regulation of apoptosis in cancer cells occur often at the level of control of transcription factors
126,Apoptosis,defects in molecules that control NF-κB,other,change,mode of transcriptional regulation,other,defects in molecules that control transcription factor NF-κB in cancer change the mode of transcriptional regulation
126,Apoptosis,independence from external survival signals,other,enables,cancer metastasis,disease,"this degree of independence from external survival signals, can enable cancer metastasis"
127,Apoptosis,p53,gene,induces,cancer cell-apoptosis,disease,induce transcription of the p53 gene
127,Apoptosis,alpha-interferon,chemical,induces,p53 gene,gene,"alpha-interferon and beta-interferon, which induce transcription"
127,Apoptosis,beta-interferon,chemical,induces,p53 gene,gene,"alpha-interferon and beta-interferon, which induce transcription"
127,Apoptosis,p53,gene,prevents,cell replication,other,p53 prevents the cell from replicating
127,Apoptosis,p53,gene,induces,apoptosis,other,it will induce apoptosis if damage is extensive
127,Apoptosis,disruption of p53 regulation,other,results_in,impaired apoptosis,disease,Any disruption to the regulation of the p53 or interferon genes will result in impaired apoptosis
127,Apoptosis,inhibition of apoptosis,other,results_in,cancer,disease,Inhibition of apoptosis can result in a number of cancers
127,Apoptosis,IAP family members,gene,are_overexpressed_in,cancer,disease,"the most common of these diseases is cancer, which is often characterized by an overexpression of IAP family members"
127,Apoptosis,p53,gene,is_muted_in,diseased cells,other,"Cycle-regulating genes (such as p53, ras or c-myc) are mutated or inactivated in diseased cells"
127,Apoptosis,cytochrome C,chemical,is_vital_for,mitochondrial respiration,other,Some apoptotic factors are vital during mitochondrial respiration e.g. cytochrome C
127,Apoptosis,HPV E6,protein,inhibits,p53,gene,"HPV E6 causes p53, which regulates the cell cycle, to become inactive"
127,Apoptosis,HPV E7,protein,inhibits,retinoblastoma tumor suppressing proteins,protein,HPV E7 binds to retinoblastoma tumor suppressing proteins and limits its ability to control cell division
127,Apoptosis,HPV,disease,causes,cervical tumor,disease,HPV being responsible for the formation of the cervical tumor from which HeLa cells are derived
128,Apoptosis,treatments,other,treat,diseases with deficient cell death,disease,treat diseases with deficient cell death
128,Apoptosis,treatments,other,treat,diseases involved with excessive cell death,disease,treat diseases involved with excessive cell death
128,Apoptosis,death receptor ligands,chemical,stimulate,apoptosis,other,stimulate apoptosis
128,Apoptosis,Smac mimetics,chemical,inhibit,IAPs,other,inhibit the inhibitor
128,Apoptosis,Herceptin,drug,block,growth and survival signaling,other,block growth and survival signaling
128,Apoptosis,Iressa,drug,block,growth and survival signaling,other,block growth and survival signaling
128,Apoptosis,Gleevec,drug,block,growth and survival signaling,other,block growth and survival signaling
128,Apoptosis,p53-MDM2 complexes,other,displace,p53,other,displaces p53
128,Apoptosis,p53 pathway,pathway,lead_to,cell cycle arrest and apoptosis,other,leading to cell cycle arrest and apoptosis
128,Apoptosis,chemotherapy,treatment,induce,apoptosis,other,inducing apoptosis
128,Apoptosis,irradiation,treatment,induce,apoptosis,other,inducing apoptosis
129,Apoptosis,loss of control of cell death,other,leads_to,neurodegenerative diseases,disease,can lead to neurodegenerative diseases
129,Apoptosis,loss of control of cell death,other,leads_to,hematologic diseases,disease,can lead to hematologic diseases
129,Apoptosis,loss of control of cell death,other,leads_to,tissue damage,other,can lead to tissue damage
129,Apoptosis,mitochondrial respiration,other,undergoes,apoptosis,other,undergo apoptosis
129,Apoptosis,neurodegenerative diseases,disease,associated_with,Alzheimer's,disease,such as Alzheimer's
129,Apoptosis,neurodegenerative diseases,disease,associated_with,Parkinson's,disease,such as Parkinson's
129,Apoptosis,HIV,disease,linked_to,excess apoptosis,other,"directly linked to excess, unregulated apoptosis"
129,Apoptosis,bone marrow,other,unable_to,regenerate CD4+ cells,other,inability of the bone marrow to regenerate CD4+ cells
129,Apoptosis,CD4+ lymphocytes,other,die_at,accelerated rate,other,die at an accelerated rate
129,Apoptosis,defects in signaling pathways,other,cause,hyperactive apoptosis,other,can be caused by defects in signaling pathways
129,Apoptosis,BIM,protein,leads_to,cell death,other,leads to cell death
129,Apoptosis,cancer cells,other,escape,apoptosis,other,can escape apoptosis
129,Apoptosis,treatments,other,aim_to,inhibit apoptosis,other,aiming to inhibit
129,Apoptosis,Akt protein kinase,protein,promotes,cell survival,other,promotes cell survival
129,Apoptosis,Akt,protein,inhibits,Bad,protein,inhibits Bad
129,Apoptosis,Akt,protein,activates,IKKα,protein,activates IKKα
129,Apoptosis,IKKα,protein,leads_to,NF-κB activation,other,leads to NF-κB activation
129,Apoptosis,NF-κB,protein,induces,anti-apoptotic genes,other,induces the expression of anti-apoptotic genes
129,Apoptosis,NF-κB,protein,inhibits,apoptosis,other,resulting in inhibition of apoptosis
130,Apoptosis,HIV,disease,depletes,CD4+ T-helper lymphocytes,cell,depletion of CD4+ T-helper lymphocytes
130,Apoptosis,HIV enzymes,chemical,deactivate,Bcl-2,protein,HIV enzymes deactivate anti-apoptotic Bcl-2
130,Apoptosis,HIV enzymes,chemical,activate,procaspase-8,protein,activate proapoptotic procaspase-8
130,Apoptosis,HIV,disease,increases,cellular proteins,protein,HIV may increase the level of cellular proteins
130,Apoptosis,HIV proteins,chemical,decrease,CD4 glycoprotein marker,protein,HIV proteins decrease the amount of CD4 glycoprotein marker
130,Apoptosis,HIV,disease,induces,apoptosis,other,induce apoptosis in nearby bystander T helper cells
130,Apoptosis,HIV,disease,decreases,molecules involved in marking the cell for apoptosis,other,HIV decreases the production of molecules involved in marking the cell for apoptosis
130,Apoptosis,HIV-1 expression,disease,induces,tubular cell G2/M arrest and apoptosis,other,HIV-1 expression induces tubular cell G2/M arrest and apoptosis
130,Apoptosis,Kumamoto University researchers,organisation,developed,Lock-in and apoptosis method,other,Researchers from Kumamoto University in Japan have developed a new method
130,Apoptosis,Heptanoylphosphatidyl L-Inositol Pentakisphophate,chemical,binds_to,HIV protein PR55Gag,protein,bind strongly to the HIV protein PR55Gag
130,Apoptosis,Heptanoylphosphatidyl L-Inositol Pentakisphophate,chemical,suppresses,viral budding,other,suppress viral budding
131,Apoptosis,Viral infection,disease,induces,apoptosis,other,Viral induction of apoptosis occurs
131,Apoptosis,Apoptosis,other,part_of,cell cycle maturation,other,necessary for the normal development of cells
131,Apoptosis,Apoptosis,other,maintains,cell functions,other,maintaining the regular functions and activities
131,Apoptosis,Viruses,other,triggers,apoptosis,other,Viruses can trigger apoptosis
132,Apoptosis,Canine distemper virus,virus,causes_apoptosis_in,central nervous system,tissue,CDV is known to cause apoptosis
132,Apoptosis,Canine distemper virus,virus,activates,caspase-8,protein,CDV activates caspase-8 first
132,Apoptosis,Canine distemper virus,virus,activates,caspase-3,protein,followed by the executioner protein caspase-3
132,Apoptosis,Oropouche virus,virus,causes_apoptosis_in,HeLa cells,cell_line,OROV causes DNA fragmentation in HeLa cells
132,Apoptosis,Oropouche virus,virus,causes_disruption_in,cultured cells,cell_line,OROV causes disruption in cultured cells
132,Apoptosis,Oropouche virus,virus,transmitted_by,biting midge,insect,transmitted between humans by the biting midge
132,Apoptosis,Oropouche virus,virus,causes,Oropouche fever,disease,"causes febrile illness, characterized by the onset of a sudden fever"
132,Apoptosis,La Crosse virus,virus,induces_apoptosis_in,kidney cells,cell_line,apoptosis was induced by the La Crosse virus into the kidney cells
132,Apoptosis,viral proteins,protein,inhibit,apoptosis,process,Many viruses encode proteins that can inhibit apoptosis
132,Apoptosis,Bcl-2 proteins,protein,inhibit,BAX,protein,can inhibit proapoptotic proteins such as BAX
